nearest stattion,number of stops within 2kms
776.4461544,19
0,0
0,0
709.0469518,18
325.0782072,26
887.6572063,18
325.0782072,26
335.0548698,9
325.0782072,26
325.0782072,26
356.4833515,29
776.4461544,19
781.9744155,16
805.6653923,15
0,0
0,0
776.7303792,18
0,0
776.4461544,19
0,0
805.6653923,15
605.3828869,13
277.1779396,8
0,0
348.0162174,10
549.6455048,19
922.4758088,13
0,0
605.3828869,13
0,0
0,0
782.3195938,18
782.3195938,18
776.4461544,19
0,0
48.94296315,20
665.5935131,17
776.4461544,19
196.3442291,10
373.1402848,8
0,0
0,0
317.5060598,26
776.4461544,19
0,0
776.4461544,19
1678.316669,1
501.1555539,13
501.1555539,13
356.4833515,29
0,0
0,0
803.0188844,5
813.7659619,16
122.6748336,13
173.1090888,10
451.5725985,19
0,0
317.5060598,26
0,0
691.4359982,7
885.9375913,12
0,0
307.3382514,27
737.6075489,14
451.5725985,19
776.4461544,19
0,0
0,0
813.7659619,16
672.1074306,19
469.3445075,14
0,0
399.2320873,26
0,0
0,0
506.1039993,18
776.4461544,19
0,0
416.4674203,27
416.4674203,27
356.4833515,29
321.5233683,19
0,0
844.0075202,16
0,0
0,0
782.3195938,18
776.4461544,19
776.4461544,19
776.4461544,19
783.983383,6
377.3264013,8
285.1957839,7
445.3105124,18
971.0187423,17
776.4461544,19
844.0075202,16
305.1088278,17
605.3828869,13
317.5060598,26
0,0
268.9312042,21
253.6688903,21
1193.929891,4
534.2716254,19
484.0753184,18
173.1090888,10
864.440668,14
304.6881791,26
987.9398727,3
1100.20708,10
795.6024679,16
295.9375747,18
320.4850529,16
392.0589001,17
317.5060598,26
253.6688903,21
268.9312042,21
0,0
430.9158577,18
484.0753184,18
563.8236226,25
364.6430072,22
563.8236226,25
0,0
321.5233683,19
0,0
0,0
0,0
0,0
0,0
795.6024679,16
317.5060598,26
0,0
0,0
242.6143265,12
0,0
317.5060598,26
0,0
317.5060598,26
721.262117,15
0,0
721.262117,15
0,0
0,0
426.98769,28
501.9003394,18
317.5060598,26
0,0
317.5060598,26
466.147799,9
651.6548625,13
582.3769264,13
0,0
1013.556127,14
864.440668,14
1013.556127,14
416.4674203,27
1040.109026,14
364.6430072,22
0,0
1843.01604,2
0,0
0,0
0,0
0,0
597.2446552,8
246.0675424,17
307.3382514,27
0,0
455.95039,12
0,0
0,0
0,0
843.4290205,15
0,0
321.5233683,19
466.147799,9
782.3195938,18
782.3195938,18
0,0
0,0
871.892415,7
122.6748336,13
546.2347776,13
321.5233683,19
268.9312042,21
253.6688903,21
0,0
563.8236226,25
330.8528071,19
330.8528071,19
1984.809287,1
213.4717819,27
551.3826104,13
506.1768925,7
729.7975592,7
454.7150673,7
266.8108713,21
737.1386265,15
266.8108713,21
196.3442291,10
993.1525375,8
729.7975592,7
0,0
513.1931613,19
303.5562614,21
782.3195938,18
0,0
993.1525375,8
0,0
782.3195938,18
303.5562614,21
445.3105124,18
303.5562614,21
0,0
148.7436835,24
325.0782072,26
309.6538559,6
0,0
737.1386265,15
303.5562614,21
166.8032359,7
399.2320873,26
395.4261852,25
0,0
1100.20708,10
325.0782072,26
0,0
513.8015631,24
910.7666162,13
313.6880007,5
303.5562614,21
303.5562614,21
466.147799,9
796.9489481,12
672.3885834,14
586.3351348,15
148.8180501,10
0,0
0,0
478.3118441,18
1205.481233,7
0,0
582.3769264,13
0,0
917.9408511,7
303.5562614,21
0,0
0,0
166.8032359,7
0,0
422.7188138,6
375.4208098,20
166.8032359,7
887.9058378,17
844.0075202,16
0,0
0,0
903.2309159,10
173.1090888,10
0,0
1081.35198,4
884.8354775,14
1081.35198,4
378.2280318,25
325.0782072,26
325.0782072,26
325.0782072,26
605.3828869,13
813.7659619,16
605.3828869,13
110.7733804,4
713.6861517,13
894.4487443,3
894.4487443,3
653.7348433,8
934.4427577,15
335.0548698,9
0,0
0,0
0,0
0,0
0,0
947.3066207,10
0,0
0,0
376.9437889,8
721.262117,15
928.011708,14
947.3066207,10
0,0
844.7216201,13
0,0
0,0
404.5795493,19
1001.976611,4
843.4290205,15
1017.599314,7
1100.20708,10
417.6938762,27
466.147799,9
605.3828869,13
549.6455048,19
0,0
0,0
634.0125479,11
0,0
813.7659619,16
887.9058378,17
813.7659619,16
885.9375913,12
0,0
865.6918497,12
486.2658017,10
776.7303792,18
947.3066207,10
947.3066207,10
1029.635089,9
0,0
0,0
268.9312042,21
964.3755343,3
299.8303823,20
824.8552684,14
776.4461544,19
1100.20708,10
782.3195938,18
445.3105124,18
551.3826104,13
0,0
390.5560485,9
236.0346489,7
308.8005247,13
605.3828869,13
605.3828869,13
854.881237,11
934.4427577,15
0,0
0,0
0,0
0,0
0,0
1605.832216,3
295.9375747,18
0,0
321.5233683,19
776.4461544,19
356.4833515,29
0,0
605.3828869,13
852.273156,8
745.0244849,13
723.5757507,6
605.3828869,13
286.0892978,15
416.4674203,27
813.7659619,16
852.273156,8
662.2339913,15
303.5562614,21
439.4227035,2
0,0
0,0
303.5562614,21
416.4674203,27
0,0
0,0
29.09153514,5
523.7607173,18
0,0
0,0
0,0
378.2280318,25
486.2658017,10
0,0
0,0
783.0089484,15
0,0
1100.20708,10
0,0
662.2339913,15
563.8236226,25
563.8236226,25
713.6861517,13
549.6455048,19
335.0548698,9
310.8272994,27
865.244644,2
0,0
486.2658017,10
321.5233683,19
821.747069,8
115.0753004,20
0,0
416.4674203,27
0,0
0,0
0,0
0,0
174.8078075,17
865.244644,2
321.5233683,19
0,0
29.09153514,5
324.6718217,10
234.5168076,21
234.5168076,21
310.8272994,27
1182.510318,12
867.645325,13
366.8605328,22
922.4758088,13
651.6548625,13
0,0
885.9375913,12
196.3442291,10
0,0
1217.928345,11
1161.389325,8
665.2618154,18
1182.510318,12
321.5233683,19
1900.656788,1
366.8605328,22
976.223301,2
211.5765941,18
651.6548625,13
0,0
439.4227035,2
0,0
903.2309159,10
0,0
549.6455048,19
0,0
483.9788191,7
0,0
335.0548698,9
776.4461544,19
880.247844,7
0,0
885.9375913,12
0,0
299.8303823,20
1017.599314,7
0,0
466.147799,9
1017.599314,7
787.0959131,8
773.2401248,7
947.3066207,10
173.1090888,10
947.3066207,10
776.4461544,19
303.3797078,9
0,0
928.011708,14
0,0
651.6548625,13
934.4427577,15
1013.556127,14
0,0
545.183319,18
668.25729,10
668.25729,10
624.6560262,12
295.9375747,18
455.95039,12
0,0
727.4885943,13
303.3797078,9
307.3382514,27
107.3442184,4
776.4461544,19
795.6024679,16
668.25729,10
668.25729,10
985.5424227,5
1017.599314,7
0,0
0,0
266.8108713,21
1105.312311,4
0,0
727.4885943,13
321.5233683,19
1418.95931,2
0,0
0,0
335.0548698,9
392.226116,20
392.226116,20
0,0
416.4674203,27
1309.528663,2
608.6373575,13
0,0
0,0
549.6455048,19
549.6455048,19
0,0
270.8698917,22
549.6455048,19
0,0
0,0
858.3011185,12
29.09153514,5
0,0
1315.042555,2
0,0
562.3358741,12
206.8790944,6
232.5088506,15
270.8698917,22
977.4019594,13
Nothing within a 2km radius,0
1184.74565,5
Nothing within a 2km radius,0
Nothing within a 2km radius,0
711.6058423,13
1081.35198,4
809.2636482,7
1081.35198,4
Nothing within a 2km radius,0
594.3486649,12
Nothing within a 2km radius,0
1081.35198,4
Nothing within a 2km radius,0
1081.35198,4
Nothing within a 2km radius,0
Nothing within a 2km radius,0
1418.95931,2
1799.352292,2
1081.35198,4
Nothing within a 2km radius,0
730.7135431,17
563.2692595,9
Nothing within a 2km radius,0
638.700696,6
Nothing within a 2km radius,0
Nothing within a 2km radius,0
864.440668,14
Nothing within a 2km radius,0
270.5998274,24
Nothing within a 2km radius,0
439.0323219,28
Nothing within a 2km radius,0
325.0782072,26
Nothing within a 2km radius,0
Nothing within a 2km radius,0
339.1263731,7
364.6430072,22
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
1799.370517,1
364.6430072,22
Nothing within a 2km radius,0
307.3382514,27
986.9742591,4
295.9375747,18
516.6125998,6
608.6373575,13
Nothing within a 2km radius,0
378.2280318,25
Nothing within a 2km radius,0
1071.216991,12
399.2320873,26
Nothing within a 2km radius,0
Nothing within a 2km radius,0
438.0366341,21
727.4885943,13
Nothing within a 2km radius,0
Nothing within a 2km radius,0
571.5365684,7
339.1263731,7
728.3437516,7
Nothing within a 2km radius,0
1136.458271,4
639.4791281,3
Nothing within a 2km radius,0
1205.481233,7
356.4833515,29
781.9744155,16
Nothing within a 2km radius,0
203.9718903,9
677.7726646,15
491.2274269,20
608.6373575,13
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
639.5959023,12
516.6125998,6
722.4324169,14
Nothing within a 2km radius,0
1443.877529,3
33.87534371,20
Nothing within a 2km radius,0
33.87534371,20
Nothing within a 2km radius,0
Nothing within a 2km radius,0
864.440668,14
466.147799,9
Nothing within a 2km radius,0
Nothing within a 2km radius,0
639.4791281,3
414.7685671,28
Nothing within a 2km radius,0
Nothing within a 2km radius,0
799.8743484,14
799.8743484,14
466.147799,9
758.9730626,15
Nothing within a 2km radius,0
911.8344228,15
1142.125321,3
781.3094291,7
Nothing within a 2km radius,0
Nothing within a 2km radius,0
695.6716724,11
203.9718903,9
Nothing within a 2km radius,0
Nothing within a 2km radius,0
781.9744155,16
795.6024679,16
Nothing within a 2km radius,0
455.95039,12
662.2339913,15
Nothing within a 2km radius,0
1100.20708,10
821.3197527,11
1025.957647,4
321.5233683,19
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
549.6455048,19
629.4015205,18
Nothing within a 2km radius,0
335.0548698,9
Nothing within a 2km radius,0
412.2363838,18
412.2363838,18
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
956.8414691,13
Nothing within a 2km radius,0
545.183319,18
173.1090888,10
977.4675166,8
Nothing within a 2km radius,0
Nothing within a 2km radius,0
491.2274269,20
821.3197527,11
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
130.2101207,22
Nothing within a 2km radius,0
Nothing within a 2km radius,0
115.0753004,20
633.5908501,8
Nothing within a 2km radius,0
1418.95931,2
1161.389325,8
727.4885943,13
Nothing within a 2km radius,0
1372.921123,3
Nothing within a 2km radius,0
Nothing within a 2km radius,0
844.7216201,13
Nothing within a 2km radius,0
844.7216201,13
711.6058423,13
286.0892978,15
1071.216991,12
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
787.0959131,8
Nothing within a 2km radius,0
Nothing within a 2km radius,0
754.4470946,2
1418.95931,2
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
173.1090888,10
800.8783155,2
115.0753004,20
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
745.8824825,14
745.8824825,14
Nothing within a 2km radius,0
1548.133086,4
295.9375747,18
173.1090888,10
1012.337623,2
1100.20708,10
Nothing within a 2km radius,0
486.2658017,10
677.7726646,15
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
980.3630454,15
173.1090888,10
460.6214177,12
907.0904942,16
Nothing within a 2km radius,0
773.2401248,7
Nothing within a 2km radius,0
391.8470212,12
1499.417128,2
1418.95931,2
1166.917582,4
781.9744155,16
424.3641102,8
Nothing within a 2km radius,0
339.1263731,7
1499.417128,2
Nothing within a 2km radius,0
Nothing within a 2km radius,0
727.4885943,13
907.0904942,16
1119.850903,8
Nothing within a 2km radius,0
673.0919129,17
Nothing within a 2km radius,0
1081.160324,9
466.147799,9
1621.610157,3
976.223301,2
662.2339913,15
859.4301823,4
Nothing within a 2km radius,0
1071.216991,12
768.4262729,12
859.4301823,4
Nothing within a 2km radius,0
1071.216991,12
768.4262729,12
Nothing within a 2km radius,0
97.64548202,6
1188.757618,2
252.4544635,19
1548.133086,4
Nothing within a 2km radius,0
785.8353688,15
1071.216991,12
659.7317061,7
Nothing within a 2km radius,0
344.0304139,6
660.6626709,2
166.8032359,7
Nothing within a 2km radius,0
839.2651284,15
295.9375747,18
Nothing within a 2km radius,0
839.2651284,15
1012.603176,2
1012.337623,2
859.552504,18
805.6653923,15
1499.417128,2
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
1799.352292,2
Nothing within a 2km radius,0
783.0089484,15
Nothing within a 2km radius,0
392.8953111,6
1182.510318,12
Nothing within a 2km radius,0
107.3442184,4
303.3797078,9
1420.626576,2
99.25494684,20
Nothing within a 2km radius,0
1420.673893,2
971.0187423,17
339.1263731,7
795.6024679,16
122.6748336,13
Nothing within a 2km radius,0
466.147799,9
Nothing within a 2km radius,0
Nothing within a 2km radius,0
330.8528071,19
1786.913871,2
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
672.9862619,2
523.7607173,18
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
976.223301,2
1232.812096,4
565.6376904,9
Nothing within a 2km radius,0
Nothing within a 2km radius,0
1372.921123,3
Nothing within a 2km radius,0
295.9375747,18
295.9375747,18
Nothing within a 2km radius,0
339.1263731,7
Nothing within a 2km radius,0
Nothing within a 2km radius,0
476.852364,16
310.8272994,27
356.8063373,9
854.3983648,9
865.244644,2
289.8979715,9
295.9375747,18
416.4674203,27
Nothing within a 2km radius,0
455.95039,12
Nothing within a 2km radius,0
844.0075202,16
795.6024679,16
1033.751766,2
734.0770109,15
548.1644526,6
1083.723076,9
321.5233683,19
773.2401248,7
651.6548625,13
682.5088917,6
58.41104337,13
Nothing within a 2km radius,0
173.1090888,10
956.8414691,13
1445.683817,2
651.6548625,13
781.3094291,7
Nothing within a 2km radius,0
1445.869798,2
1071.216991,12
962.0819003,10
Nothing within a 2km radius,0
1081.35198,4
173.1090888,10
29.09153514,5
Nothing within a 2km radius,0
803.2477996,15
501.1555539,13
1037.497693,13
721.262117,15
Nothing within a 2km radius,0
321.5233683,19
Nothing within a 2km radius,0
659.8028661,12
Nothing within a 2km radius,0
857.0587947,14
305.2896135,9
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
Nothing within a 2km radius,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
233.227319,22
496.8879927,19
459.0038649,20
459.9805177,20
673.0919129,17
75.2680053,23
627.7403521,19
71.21283861,16
643.9925125,4
30.6088416,24
776.4461544,19
665.2618154,18
776.4461544,19
449.6694996,18
665.2618154,18
1255.659248,3
540.1894998,19
590.8907829,19
459.9805177,20
496.8879927,19
627.7403521,19
496.8879927,19
459.9805177,20
459.9805177,20
459.9805177,20
497.2188202,17
256.7378938,16
676.6741334,17
411.3017287,17
497.2188202,17
709.3293122,15
302.3150895,21
50.99644375,17
71.21283861,16
359.7309204,22
386.5158972,15
414.0673659,18
619.9803891,11
50.99644375,17
497.2188202,17
267.7822947,17
406.9639703,13
716.7741677,9
378.9255117,19
378.9255117,19
150.0233869,20
230.168698,18
396.9954619,17
449.8672479,20
71.21283861,16
71.21283861,16
450.4350269,16
235.5283854,17
47.84336634,16
539.2563512,15
136.5506209,17
539.2563512,15
50.99644375,17
194.9020359,20
448.2410855,17
136.5506209,17
407.4121156,18
227.4988364,16
256.7378938,16
5.61572982,16
256.7378938,16
71.21283861,16
71.21283861,16
71.21283861,16
136.5506209,17
651.8309902,17
71.21283861,16
676.6741334,17
795.2863563,16
448.2410855,17
71.21283861,16
71.21283861,16
136.5506209,17
227.4988364,16
406.9639703,13
71.21283861,16
403.9543752,10
319.4051725,17
588.3134432,11
235.5283854,17
291.5938803,16
291.5938803,16
302.3150895,21
781.0854835,13
270.3171307,11
361.3811474,21
302.3150895,21
359.7309204,22
291.5938803,16
286.4685361,17
227.4988364,16
71.21283861,16
584.27753,11
71.21283861,16
227.4988364,16
227.4988364,16
709.9196258,16
709.9196258,16
392.6257804,11
268.1774082,11
291.5938803,16
291.5938803,16
977.4885607,15
211.7855617,23
348.1739374,17
71.21283861,16
11.09659613,11
136.5506209,17
286.4685361,17
211.7855617,23
182.4434561,17
71.21283861,16
198.9671234,11
924.3968175,14
256.7378938,16
71.21283861,16
71.21283861,16
442.9416094,17
319.4051725,17
256.7378938,16
227.4988364,16
71.21283861,16
475.9361305,14
491.1320122,10
227.4988364,16
378.1852373,17
709.9196258,16
299.0716638,17
378.1852373,17
709.9196258,16
628.1581858,20
378.1852373,17
378.9255117,19
5.61572982,16
476.2928963,13
5.61572982,16
307.2510727,18
219.510175,16
767.0382203,11
1121.459496,7
246.1315995,19
228.2543029,20
256.7378938,16
256.7378938,16
676.6741334,17
147.6574961,16
326.0721125,19
291.5938803,16
521.406788,13
509.0151334,19
100.8427678,12
374.8716649,16
188.4638326,17
190.5068159,12
651.8309902,17
521.406788,13
175.4025429,22
620.5389382,17
614.8754849,18
286.4685361,17
676.6741334,17
286.4685361,17
676.6741334,17
378.1852373,17
483.258851,18
136.9326143,16
150.0233869,20
267.7822947,17
267.7822947,17
196.8417533,19
302.3150895,21
267.7822947,17
799.8268374,14
378.1852373,17
676.6741334,17
136.9326143,16
227.4988364,16
347.6518902,11
347.6518902,11
347.6518902,11
392.6257804,11
266.2186093,11
651.8309902,17
511.4603377,10
676.6741334,17
436.393926,18
142.2896002,19
291.5938803,16
621.8485785,19
239.2784257,10
596.2195123,22
413.9836023,17
406.523809,19
267.7822947,17
711.8590055,13
335.9387866,18
725.5688369,14
227.4988364,16
961.8046783,7
136.9326143,16
651.8309902,17
266.2186093,11
347.6518902,11
347.6518902,11
227.4988364,16
299.4529009,18
256.7378938,16
227.4988364,16
709.9196258,16
651.8309902,17
347.6518902,11
444.4984443,14
698.961941,11
266.3626659,17
792.1681284,3
792.1681284,3
256.7378938,16
40.76236644,17
260.193245,21
175.4025429,22
726.0944114,15
101.2179865,16
40.76236644,17
961.8046783,7
621.8485785,19
267.7822947,17
454.3472799,18
166.1076693,15
726.0944114,15
1321.829853,8
142.2896002,19
887.3959433,8
449.2054411,22
326.0721125,19
413.9836023,17
413.9836023,17
672.9979357,19
563.5607145,19
628.1581858,20
467.4821175,18
256.7378938,16
299.4529009,18
267.7822947,17
748.9173828,15
40.76236644,17
544.6826166,8
71.21283861,16
615.5817041,5
845.4059239,8
436.393926,18
196.8417533,19
340.707902,18
219.510175,16
731.5109913,16
676.6741334,17
267.7822947,17
136.9326143,16
286.4685361,17
709.9196258,16
619.9803891,11
291.5938803,16
628.1581858,20
467.4821175,18
391.5331442,16
140.6870189,22
299.0716638,17
1197.506349,10
581.2896053,19
227.4988364,16
299.4529009,18
267.7822947,17
348.1739374,17
326.0721125,19
696.0664437,11
280.8362321,13
467.4821175,18
291.5938803,16
554.014991,12
256.7378938,16
474.160291,18
1197.506349,10
378.9255117,19
696.0664437,11
291.5938803,16
299.4529009,18
291.5938803,16
256.7378938,16
378.1852373,17
319.4051725,17
71.21283861,16
71.21283861,16
386.2048846,10
413.9836023,17
127.5452953,16
404.5523945,17
67.75908729,16
569.6550857,18
267.7822947,17
291.5938803,16
291.5938803,16
467.4821175,18
467.4821175,18
286.4685361,17
144.1701315,16
473.6266091,18
450.4350269,16
215.2035263,17
413.9836023,17
650.4660585,12
527.8619111,15
267.7822947,17
767.0382203,11
324.8214488,19
293.9822635,24
326.0721125,19
535.3407874,25
150.0233869,20
441.739417,9
268.0531746,8
95.94064104,20
313.2292114,21
368.7424145,8
150.0233869,20
319.4051725,17
319.4051725,17
319.4051725,17
291.5938803,16
286.4685361,17
291.5938803,16
260.193245,21
326.0721125,19
918.6317167,8
291.5938803,16
313.2878305,15
569.6550857,18
71.21283861,16
71.21283861,16
132.7088456,16
563.5607145,19
299.0716638,17
536.4090728,10
71.21283861,16
596.2195123,22
67.75908729,16
67.75908729,16
227.4988364,16
326.0721125,19
339.5713323,22
280.455159,19
482.5053255,17
324.8214488,19
443.8918544,11
326.0721125,19
256.7378938,16
517.7210801,11
413.9836023,17
115.3522385,19
778.7448232,9
110.4235267,19
397.8556245,15
256.7378938,16
71.21283861,16
490.1812577,6
291.5938803,16
186.7470089,17
227.4988364,16
227.4988364,16
362.7308691,16
186.7470089,17
628.1581858,20
368.2930292,21
236.8225124,17
256.7378938,16
67.75908729,16
286.4685361,17
514.4460002,15
514.4460002,15
267.7822947,17
95.94064104,20
50.99644375,17
5.61572982,16
77.29886796,17
267.7822947,17
428.6799011,18
448.2410855,17
302.264454,16
918.6317167,8
407.4121156,18
397.8556245,15
628.1581858,20
397.8556245,15
628.1581858,20
71.21283861,16
50.99644375,17
194.9020359,20
407.4121156,18
260.193245,21
523.0643049,5
175.4025429,22
175.4025429,22
413.9836023,17
559.4020668,18
324.8214488,19
267.6416955,17
260.193245,21
822.8331398,8
302.3150895,21
477.2118222,18
856.4223453,16
175.4025429,22
267.6416955,17
175.803022,17
324.8214488,19
256.7378938,16
809.7865275,13
